INFO 2025-01-06 13:10:41,678 autoreload Watching for file changes with StatReloader
DEBUG 2025-01-06 13:10:42,213 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/tr/LC_MESSAGES/django.mo first seen with mtime 1732671820.5642161
DEBUG 2025-01-06 13:10:42,213 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ro/LC_MESSAGES/django.mo first seen with mtime 1732671820.562216
DEBUG 2025-01-06 13:10:42,213 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/pt_PT/LC_MESSAGES/django.mo first seen with mtime 1732671820.561216
DEBUG 2025-01-06 13:10:42,214 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/bg/LC_MESSAGES/django.mo first seen with mtime 1732671820.5372155
DEBUG 2025-01-06 13:10:42,214 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/lv/LC_MESSAGES/django.mo first seen with mtime 1732671820.5552158
DEBUG 2025-01-06 13:10:42,214 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/sl/LC_MESSAGES/django.mo first seen with mtime 1732671820.5632162
DEBUG 2025-01-06 13:10:42,215 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/zh_Hans/LC_MESSAGES/django.mo first seen with mtime 1732671820.5662162
DEBUG 2025-01-06 13:10:42,215 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/nl/LC_MESSAGES/django.mo first seen with mtime 1732671820.557216
DEBUG 2025-01-06 13:10:42,216 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ru_RU/LC_MESSAGES/django.mo first seen with mtime 1732671820.562216
DEBUG 2025-01-06 13:10:42,217 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ca_ES/LC_MESSAGES/django.mo first seen with mtime 1732671820.5392153
DEBUG 2025-01-06 13:10:42,218 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/az/LC_MESSAGES/django.mo first seen with mtime 1732671820.5362153
DEBUG 2025-01-06 13:10:42,218 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/fa/LC_MESSAGES/django.mo first seen with mtime 1732671820.5462155
DEBUG 2025-01-06 13:10:42,218 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/uk/LC_MESSAGES/django.mo first seen with mtime 1732671820.5652163
DEBUG 2025-01-06 13:10:42,219 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/de/LC_MESSAGES/django.mo first seen with mtime 1732671820.5412154
DEBUG 2025-01-06 13:10:42,219 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/zh_CN/LC_MESSAGES/django.mo first seen with mtime 1732671820.5662162
DEBUG 2025-01-06 13:10:42,220 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/es/LC_MESSAGES/django.mo first seen with mtime 1732671820.5432155
DEBUG 2025-01-06 13:10:42,220 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/el/LC_MESSAGES/django.mo first seen with mtime 1732671820.5412154
DEBUG 2025-01-06 13:10:42,221 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ach/LC_MESSAGES/django.mo first seen with mtime 1732671820.5352154
DEBUG 2025-01-06 13:10:42,221 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/en_AU/LC_MESSAGES/django.mo first seen with mtime 1732671820.5422156
DEBUG 2025-01-06 13:10:42,222 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/sk/LC_MESSAGES/django.mo first seen with mtime 1732671820.5632162
DEBUG 2025-01-06 13:10:42,223 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ne_NP/LC_MESSAGES/django.mo first seen with mtime 1732671820.557216
DEBUG 2025-01-06 13:10:42,223 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/pt/LC_MESSAGES/django.mo first seen with mtime 1732671820.5602162
DEBUG 2025-01-06 13:10:42,223 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/be/LC_MESSAGES/django.mo first seen with mtime 1732671820.5362153
DEBUG 2025-01-06 13:10:42,224 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/ca/LC_MESSAGES/django.mo first seen with mtime 1732671820.5382154
DEBUG 2025-01-06 13:10:42,224 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/lt/LC_MESSAGES/django.mo first seen with mtime 1732671820.554216
DEBUG 2025-01-06 13:10:42,225 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/fi/LC_MESSAGES/django.mo first seen with mtime 1732671820.5472157
DEBUG 2025-01-06 13:10:42,225 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/gl_ES/LC_MESSAGES/django.mo first seen with mtime 1732671820.5492158
DEBUG 2025-01-06 13:10:42,225 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/en/LC_MESSAGES/django.mo first seen with mtime 1732671820.5422156
DEBUG 2025-01-06 13:10:42,226 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/fr/LC_MESSAGES/django.mo first seen with mtime 1732671820.5482156
DEBUG 2025-01-06 13:10:42,226 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/locale/th/LC_MESSAGES/django.mo first seen with mtime 1732671820.5642161
DEBUG 2025-01-06 13:10:42,227 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/ko_KR/LC_MESSAGES/django.mo first seen with mtime 1734969281.8958693
DEBUG 2025-01-06 13:10:42,227 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/he_IL/LC_MESSAGES/django.mo first seen with mtime 1734969281.8928692
DEBUG 2025-01-06 13:10:42,228 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/id_ID/LC_MESSAGES/django.mo first seen with mtime 1734969281.894869
DEBUG 2025-01-06 13:10:42,229 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/ar/LC_MESSAGES/django.mo first seen with mtime 1734969281.8858688
DEBUG 2025-01-06 13:10:42,229 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/pt_BR/LC_MESSAGES/django.mo first seen with mtime 1734969281.8968692
DEBUG 2025-01-06 13:10:42,230 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/cs/LC_MESSAGES/django.mo first seen with mtime 1734969281.886869
DEBUG 2025-01-06 13:10:42,230 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/uk_UA/LC_MESSAGES/django.mo first seen with mtime 1734969281.8998694
DEBUG 2025-01-06 13:10:42,231 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/sv/LC_MESSAGES/django.mo first seen with mtime 1734969281.8988693
DEBUG 2025-01-06 13:10:42,231 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/es_CL/LC_MESSAGES/django.mo first seen with mtime 1734969281.889869
DEBUG 2025-01-06 13:10:42,232 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/fa_IR/LC_MESSAGES/django.mo first seen with mtime 1734969281.891869
DEBUG 2025-01-06 13:10:42,232 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/tr/LC_MESSAGES/django.mo first seen with mtime 1734969281.8988693
DEBUG 2025-01-06 13:10:42,233 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/ro/LC_MESSAGES/django.mo first seen with mtime 1734969281.8968692
DEBUG 2025-01-06 13:10:42,233 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/nl_NL/LC_MESSAGES/django.mo first seen with mtime 1734969281.8958693
DEBUG 2025-01-06 13:10:42,234 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/sl/LC_MESSAGES/django.mo first seen with mtime 1734969281.8978693
DEBUG 2025-01-06 13:10:42,234 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/zh_Hans/LC_MESSAGES/django.mo first seen with mtime 1734969281.8998694
DEBUG 2025-01-06 13:10:42,235 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/ru_RU/LC_MESSAGES/django.mo first seen with mtime 1734969281.8978693
DEBUG 2025-01-06 13:10:42,235 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/fa/LC_MESSAGES/django.mo first seen with mtime 1734969281.8908691
DEBUG 2025-01-06 13:10:42,236 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/de/LC_MESSAGES/django.mo first seen with mtime 1734969281.886869
DEBUG 2025-01-06 13:10:42,236 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/es/LC_MESSAGES/django.mo first seen with mtime 1734969281.887869
DEBUG 2025-01-06 13:10:42,236 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/pl_PL/LC_MESSAGES/django.mo first seen with mtime 1734969281.8958693
DEBUG 2025-01-06 13:10:42,237 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/it_IT/LC_MESSAGES/django.mo first seen with mtime 1734969281.894869
DEBUG 2025-01-06 13:10:42,237 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/es_AR/LC_MESSAGES/django.mo first seen with mtime 1734969281.888869
DEBUG 2025-01-06 13:10:42,237 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework_simplejwt/locale/fr/LC_MESSAGES/django.mo first seen with mtime 1734969281.8928692
DEBUG 2025-01-06 13:10:43,394 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/middleware.py first seen with mtime 1732121714.9104064
DEBUG 2025-01-06 13:10:43,395 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1732121715.259418
DEBUG 2025-01-06 13:10:43,396 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/migrations/0001_initial.py first seen with mtime 1732671820.532215
DEBUG 2025-01-06 13:10:43,397 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/migrations/__init__.py first seen with mtime 1732671820.5342152
DEBUG 2025-01-06 13:10:43,398 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1732121715.2604182
DEBUG 2025-01-06 13:10:43,398 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/recorder.py first seen with mtime 1732121715.3914225
DEBUG 2025-01-06 13:10:43,399 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/middleware/common.py first seen with mtime 1732121715.4264235
DEBUG 2025-01-06 13:10:43,399 autoreload File /home/fidel/Task_management_api/Task_management_api/wsgi.py first seen with mtime 1734611652.2857604
DEBUG 2025-01-06 13:10:43,400 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/__init__.py first seen with mtime 1732121715.01541
DEBUG 2025-01-06 13:10:43,400 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0007_alter_validators_add_error_messages.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,401 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0005_alter_user_last_login_null.py first seen with mtime 1732121714.9694085
DEBUG 2025-01-06 13:10:43,401 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0002_alter_permission_name_max_length.py first seen with mtime 1732121714.9694085
DEBUG 2025-01-06 13:10:43,402 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/middleware.py first seen with mtime 1732121715.259418
DEBUG 2025-01-06 13:10:43,403 autoreload File /home/fidel/Task_management_api/tasks/migrations/__init__.py first seen with mtime 1734611835.6631393
DEBUG 2025-01-06 13:10:43,403 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0003_alter_user_email_max_length.py first seen with mtime 1732121714.9694085
DEBUG 2025-01-06 13:10:43,403 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/migrations/0003_logentry_add_action_flag_choices.py first seen with mtime 1732121714.8154032
DEBUG 2025-01-06 13:10:43,403 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/messages/middleware.py first seen with mtime 1732121715.1764152
DEBUG 2025-01-06 13:10:43,404 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/migrations/0003_tokenproxy.py first seen with mtime 1732671820.5332153
DEBUG 2025-01-06 13:10:43,404 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/middleware/clickjacking.py first seen with mtime 1732121715.4264235
DEBUG 2025-01-06 13:10:43,405 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0012_alter_user_first_name_max_length.py first seen with mtime 1732121714.9714084
DEBUG 2025-01-06 13:10:43,405 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1732121714.8154032
DEBUG 2025-01-06 13:10:43,406 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/migrations/0004_alter_tokenproxy_options.py first seen with mtime 1732671820.5342152
DEBUG 2025-01-06 13:10:43,407 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1732121715.261418
DEBUG 2025-01-06 13:10:43,407 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/__init__.py first seen with mtime 1732121714.9714084
DEBUG 2025-01-06 13:10:43,408 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0010_alter_group_name_max_length.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,408 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0001_initial.py first seen with mtime 1732121715.01441
DEBUG 2025-01-06 13:10:43,409 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0006_require_contenttypes_0002.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,410 autoreload File /home/fidel/Task_management_api/tasks/migrations/0001_initial.py first seen with mtime 1734796734.5758169
DEBUG 2025-01-06 13:10:43,410 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0008_alter_user_username_max_length.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,411 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,411 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0004_alter_user_username_opts.py first seen with mtime 1732121714.9694085
DEBUG 2025-01-06 13:10:43,411 autoreload File /home/fidel/Task_management_api/tasks/migrations/0002_remove_task_description_remove_task_due_date_and_more.py first seen with mtime 1734965816.1491818
DEBUG 2025-01-06 13:10:43,412 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1732121715.2604182
DEBUG 2025-01-06 13:10:43,412 autoreload File /home/fidel/.local/lib/python3.10/site-packages/rest_framework/authtoken/migrations/0002_auto_20160226_1747.py first seen with mtime 1732671820.5332153
DEBUG 2025-01-06 13:10:43,413 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/middleware/security.py first seen with mtime 1732121715.4274235
DEBUG 2025-01-06 13:10:43,414 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1732121714.9694085
DEBUG 2025-01-06 13:10:43,414 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/loader.py first seen with mtime 1732121715.3904223
DEBUG 2025-01-06 13:10:43,415 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/migrations/0001_initial.py first seen with mtime 1732121715.3064196
DEBUG 2025-01-06 13:10:43,415 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/sessions/migrations/__init__.py first seen with mtime 1732121715.3064196
DEBUG 2025-01-06 13:10:43,416 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/executor.py first seen with mtime 1732121715.3904223
DEBUG 2025-01-06 13:10:43,416 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/migrations/graph.py first seen with mtime 1732121715.3904223
DEBUG 2025-01-06 13:10:43,416 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/db/models/sql/compiler.py first seen with mtime 1732121715.4044228
DEBUG 2025-01-06 13:10:43,417 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/backends.py first seen with mtime 1732121714.9084065
DEBUG 2025-01-06 13:10:43,417 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1732121715.01541
DEBUG 2025-01-06 13:10:43,418 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/auth/migrations/0011_update_proxy_permissions.py first seen with mtime 1732121714.9704084
DEBUG 2025-01-06 13:10:43,418 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1732121714.8154032
DEBUG 2025-01-06 13:10:43,418 autoreload File /home/fidel/.local/lib/python3.10/site-packages/django/contrib/admin/migrations/__init__.py first seen with mtime 1732121714.8154032
DEBUG 2025-01-06 13:10:55,704 autoreload File /home/fidel/Task_management_api/Task_management_api/settings.py previous mtime: 1736169041.046488, current mtime: 1736169054.9426134
DEBUG 2025-01-06 13:10:55,704 autoreload /home/fidel/Task_management_api/Task_management_api/settings.py notified as changed. Signal results: [(<function template_changed at 0x74f81f978d30>, None), (<function translation_file_changed at 0x74f81eec27a0>, None)].
INFO 2025-01-06 13:10:55,704 autoreload /home/fidel/Task_management_api/Task_management_api/settings.py changed, reloading.
